codice_istat,lat,lon
025053,46.165523,12.121308
025054,46.451163,12.067873
025055,45.949247,11.835141
025056,46.168965,12.053901
025057,46.208353,12.325069
025058,46.078083,11.810548
025059,46.302666,11.962599
025060,46.107687,12.431567
025062,46.373186,11.932592
025063,46.405497,12.298721
025065,46.492723,12.553775
025066,46.416731,12.214799
025067,46.260046,11.983715
025069,46.386135,12.180288
025070,45.945319,11.915953
025071,46.260403,12.270460
025072,46.129906,12.364202
025073,46.345545,12.165506
025074,46.024704,12.098918
026001,45.749691,11.954030
026002,45.779129,12.223527
026003,45.791660,11.906560
026004,45.838867,11.780698
026005,45.712274,12.355821
026006,45.779679,12.002793
026007,45.985347,12.344254
026008,45.705569,12.307375
026009,45.610877,12.310694
026010,45.629818,12.275745
026011,45.830132,11.891133
026012,45.667641,11.923497
026013,45.696260,11.886695
026014,45.863859,11.905681
026015,45.715441,12.631354
026016,45.729106,12.569149
026017,45.781920,12.354340
026018,45.978693,12.166529
026019,45.865449,12.429357
026020,45.941362,12.348912
026021,45.903975,12.302507
026022,45.952974,12.422880
026023,45.833975,12.002537
026025,45.825147,12.046501
026026,45.901099,12.114478
026027,45.967931,12.127277
026028,45.825268,12.461805
026029,45.784818,11.873107
026030,46.023662,12.367908
026031,45.891698,12.495239
026032,45.795262,12.171832
026033,45.907194,12.427674
026034,45.786863,12.571457
026035,45.680280,12.085716
026036,45.714952,11.841294
026037,45.830925,12.528732
026038,45.837721,12.326350
026039,45.804060,11.954656
026040,45.745706,12.323270
026041,45.805694,12.621377
026042,45.943961,12.094283
026043,45.565015,12.246381
026044,45.659388,12.443461
026045,45.834179,11.932973
026046,45.777567,12.039650
026047,45.639827,12.101623
026048,45.865243,12.096362
026049,45.769993,12.627687
026050,45.818496,12.191705
026051,45.775188,12.491622
026052,45.767764,12.424131
026053,45.920237,12.448641
026055,45.700155,12.152436
026056,45.864671,11.972825
026057,45.897094,12.178790
026058,45.732153,12.470248
026059,45.721980,12.194008
026060,45.851832,12.528005
026061,45.871870,11.858012
026062,45.757704,12.199003
026063,45.603292,12.230062
026064,45.638497,12.160784
026065,45.912125,12.215187
026066,45.639528,11.973765
026067,46.005032,12.231438
026068,45.721848,11.912702
026069,45.624154,12.391509
026070,45.710022,12.510044
026071,45.685349,12.375590
026072,45.902820,12.370225
026073,45.903183,12.253411
026074,45.794915,12.386453
026075,45.826661,12.291058
026076,45.884587,12.350557
026077,45.779290,11.833257
026078,45.987738,12.389665
026079,45.937550,11.979479
026080,45.870744,12.152125
026081,45.643283,12.322425
026082,45.772913,12.274399
026083,45.861060,12.226094
026084,45.966056,12.227129
026085,45.737096,12.100688
026086,45.665078,12.232555
026087,45.912410,12.013410
026088,45.826811,12.386661
026089,45.693847,12.007986
026090,45.875939,12.047203
026091,45.728126,12.246275
026092,46.006835,12.300498
026093,45.773993,12.122684
026094,45.672882,12.486726
026095,45.608732,12.142394
026096,45.854676,11.828874
027001,45.763627,12.701135
027002,45.350355,12.145704
027003,45.338778,12.065051
027004,45.373943,12.087067
027005,45.638329,12.849725
027006,45.127649,12.118845
027007,45.679800,12.642380
027008,45.198370,12.240841
027009,45.819961,12.777416
027010,45.171003,12.072492
027011,45.724745,12.831506
027012,45.419831,12.081276
027013,45.595826,12.723166
027014,45.419814,12.038544
027015,45.650635,12.514519
027016,45.777895,12.907909
027017,45.374505,12.043568
027018,45.818314,12.829024
027019,45.528123,12.619790
027020,45.547596,12.316668
027021,45.532635,12.157181
027022,45.620885,12.456690
027023,45.428284,12.174463
027024,45.491282,12.094148
027025,45.595487,12.535209
027026,45.551989,12.072966
027027,45.667573,12.535489
027028,45.450308,12.036989
027029,45.750931,12.857769
027030,45.798924,12.728739
027031,45.559672,12.422253
027032,45.530382,12.102962
027033,45.634062,12.587354
027034,45.724852,13.011134
027035,45.509117,12.033399
027036,45.676295,12.762061
027037,45.569686,12.150345
027038,45.497392,12.152230
027039,45.414167,12.035443
027040,45.816514,12.893441
027041,45.652129,12.710246
027042,45.469236,12.332549
027043,45.389593,12.010091
027044,45.474775,12.500886
028001,45.354484,11.790024
028002,45.180438,11.961964
028003,45.356638,11.861536
028004,45.145858,11.890679
028005,45.264191,11.713233
028006,45.208890,11.943654
028007,45.261976,12.062015
028008,45.185856,11.910721
028009,45.250747,11.693522
028010,45.110851,11.669802
028011,45.297383,11.777364
028012,45.127403,11.811906
028013,45.533107,11.965741
028014,45.265314,11.955577
028015,45.294327,11.989626
028016,45.455194,11.921645
028017,45.509188,11.925797
028018,45.499703,11.750625
028019,45.577001,11.940993
028020,45.552484,11.828981
028021,45.222610,11.973401
028022,45.195861,11.624471
028023,45.633527,11.702158
028026,45.268705,11.871122
028027,45.194591,11.484857
028028,45.310734,11.920403
028029,45.134772,11.444802
028030,45.403326,11.695500
028031,45.289350,11.668505
028032,45.649555,11.763923
028033,45.258111,12.128898
028034,45.231762,11.880250
028035,45.220629,12.090306
028036,45.520503,11.837538
028037,45.217021,11.670477
028038,45.634094,11.750894
028039,45.669212,11.821438
028040,45.302708,11.735834
028041,45.563624,11.692312
028042,45.603135,11.734274
028043,45.151654,11.725797
028044,45.344461,11.964382
028045,45.480847,11.842077
028046,45.601633,11.935045
028047,45.295887,11.609847
028048,45.314644,11.862164
028049,45.123489,11.502376
028050,45.546338,12.008824
028052,45.182657,11.527860
028053,45.158112,11.451040
028054,45.455279,11.750667
028055,45.222823,11.761825
028056,45.239557,11.461805
028057,45.320965,11.782008
028058,45.414686,11.963670
028059,45.225668,11.596032
028060,45.404799,11.886746
028061,45.265836,11.800067
028062,45.145460,11.559435
028063,45.538966,11.795673
028064,45.618119,12.026905
028065,45.300132,12.045937
028066,45.317648,11.948085
028067,45.199841,11.585963
028068,45.246373,12.035084
028069,45.352446,11.926716
028070,45.179834,11.806471
028071,45.372264,11.651948
028072,45.427927,11.796558
028073,45.409848,11.755695
028075,45.531046,11.896596
028076,45.586456,11.814737
028077,45.646877,11.862617
028078,45.615877,11.668322
028079,45.240341,11.827659
028080,45.579417,11.899897
028082,45.339343,12.005677
028083,45.188998,11.701191
028084,45.129176,11.627883
028085,45.375438,11.985962
028086,45.408004,11.787218
028087,45.178911,11.753195
028088,45.150694,11.758624
028089,45.358610,11.712931
028090,45.248016,11.923433
028091,45.629746,11.822989
028092,45.341094,11.730041
028093,45.595159,12.041746
028094,45.199055,11.835503
028095,45.206571,11.433780
028096,45.429175,11.717688
028097,45.116475,11.728342
028098,45.163408,11.623208
028099,45.476620,11.874170
028100,45.443199,11.970421
028101,45.596859,11.850933
028102,45.173114,11.672297
028103,45.476652,11.794180
028104,45.500501,11.978075
028105,45.327777,11.646327
028106,45.298917,11.827646
028107,45.213186,11.547120
029001,45.049359,12.047761
029002,44.913993,12.235221
029003,45.015634,11.738907
029004,45.090313,11.498789
029005,45.004118,11.511297
029006,45.065236,11.258440
029007,45.011358,11.783979
029008,44.994555,11.368349
029009,44.940795,11.687919
029010,45.048671,11.518489
029011,45.015426,11.544999
029012,45.025824,11.324094
029013,45.051552,11.303723
029014,45.020974,11.385593
029015,45.052804,11.892411
029017,44.996299,12.093783
029018,45.051934,11.700963
029019,44.995077,11.885838
029021,44.958142,11.440018
029022,44.964993,11.605662
029023,44.977501,11.689226
029024,45.026765,11.631625
029025,44.948489,11.495464
029026,45.027724,11.959482
029027,45.069495,11.434158
029028,44.979507,11.803221
029029,45.076831,11.591668
029030,45.061397,12.177859
029031,45.095844,11.648263
029032,45.078396,11.200949
029033,44.919107,11.593119
029034,44.995363,12.045997
029035,45.119509,12.003570
029036,44.989525,11.616839
029037,44.965166,11.735142
029038,45.013405,11.810921
029039,44.936263,12.405178
029040,45.096783,12.302328
029041,45.076113,11.791228
029042,44.983315,11.421870
029043,45.025701,11.587359
029044,45.131435,11.924160
029045,44.956095,11.538306
029046,44.937257,12.269716
029047,45.023991,11.448474
029048,45.074935,11.904339
029049,45.021514,11.687827
029050,45.064893,11.648423
029051,45.005722,11.978011
029052,45.020210,12.313972
030001,45.869801,13.351777
030002,46.386779,13.094667
030003,46.409573,12.737132
030004,45.759386,13.349785
030005,46.478649,13.051978
030006,46.235416,13.145477
030007,46.194617,13.338770
030008,45.868390,13.303585
030009,46.021437,13.103003
030010,45.937349,13.068721
030011,45.926901,13.245685
030012,46.326364,13.098721
030013,46.217564,13.109813
030014,46.018288,13.338153
030015,45.922644,12.949806
030016,46.027322,13.166714
030018,45.792680,13.173940
030019,46.184258,13.181329
030020,45.883256,13.182351
030021,46.352566,13.029167
030022,46.541435,12.976363
030023,45.828228,13.331831
030024,45.931402,13.389626
030025,46.408674,13.353319
030026,46.083052,13.443845
030027,45.952241,12.986208
030028,46.157411,13.111500
030029,46.533022,12.884444
030030,45.997479,13.441874
030031,46.082127,13.012531
030032,46.091773,12.950686
030033,46.464254,13.335941
030034,46.169054,13.637122
030035,46.413151,12.870708
030036,46.151933,13.365496
030037,46.108070,13.083214
030039,46.058385,12.963025
030040,46.594178,12.800684
030041,46.421349,12.566107
030042,46.389837,12.652283
030043,46.290771,13.173015
030044,45.895252,13.247357
030045,46.163418,13.614535
030046,45.725137,13.035251
030047,46.445759,12.927703
030048,45.968913,13.109079
030049,45.672376,13.101519
030051,46.292653,13.277363
030052,46.216482,13.180233
030053,46.184936,13.067046
030054,46.504616,13.435464
030055,45.996501,13.382643
030056,45.735098,13.150221
030057,46.076249,13.151540
030058,46.048231,13.059006
030059,46.465914,13.203096
030060,46.091293,13.374600
030061,46.257959,13.192727
030062,45.952503,13.195910
030063,46.128359,13.141477
030064,45.811882,13.138895
030065,46.224899,13.292741
030066,46.244018,13.058912
030067,46.485429,12.853581
030068,46.128191,13.176800
030069,45.782824,13.085689
030070,45.908254,13.325443
030071,46.563210,12.987874
030072,46.058751,13.165585
030073,46.548164,13.120917
030074,45.978465,13.276872
030075,45.856978,13.115450
030076,46.508366,13.307586
030077,45.859395,13.209559
030078,46.136509,13.297685
030079,45.994818,13.208007
030080,46.037198,13.296113
030081,46.507624,12.730268
030082,45.760390,13.063650
030083,46.041602,13.380750
030084,46.359815,12.879053
030085,46.071480,13.521273
030086,46.196099,13.481259
030087,46.175013,12.982029
030088,46.539482,12.926649
030089,46.442699,12.856992
030090,46.152547,13.245216
030091,46.088094,13.328693
030092,46.354127,13.353086
030093,46.379641,13.225490
030094,46.558595,12.835316
030095,46.126505,13.030028
030097,45.818257,13.001798
030098,45.836934,13.385867
030099,46.162694,13.008244
030100,45.808814,13.223143
030101,45.959690,13.408622
030102,46.123536,13.540509
030103,46.136939,13.502596
030104,45.950586,13.278461
030105,45.902917,13.382060
030106,46.084249,13.058087
030107,46.468487,12.683193
030108,46.181379,13.552076
030109,46.013672,12.966258
030110,46.385697,12.794115
030111,46.131372,13.603092
030112,46.499555,12.969032
030113,46.255688,13.354408
030114,45.907187,13.113635
030116,46.221160,13.225345
030117,46.476416,13.585423
030118,46.109845,13.224254
030120,45.780291,13.315765
030121,46.433661,13.048551
030122,46.146611,13.414311
030123,45.810953,13.258314
030124,46.296180,13.031534
030126,46.193436,13.155575
030127,46.163007,13.204543
030128,45.941114,13.341326
030129,46.060461,13.250580
030130,45.879102,12.988096
030131,46.348911,13.169904
030132,46.364596,12.951537
030133,46.406402,12.943606
030135,45.895430,13.345276
030136,46.471737,12.991986
030137,46.233452,12.987281
030138,45.868303,13.404126
030188,45.862918,13.055976
030189,46.575081,12.695248
030190,45.778956,13.420071
030191,46.539912,13.062621
031001,45.949477,13.510659
031002,45.957555,13.471902
031003,45.842612,13.572396
031004,46.012140,13.486939
031005,45.906719,13.529881
031006,45.859936,13.491026
031007,45.944586,13.597156
031008,45.890255,13.480394
031009,45.717965,13.396961
031010,45.912346,13.467918
031011,45.918408,13.424377
031012,45.795153,13.543332
031013,45.926337,13.503089
031014,45.945743,13.541777
031015,45.892283,13.441363
031016,45.821310,13.505887
031017,45.878149,13.511137
031018,45.764850,13.472412
031019,45.968627,13.556088
031020,45.934494,13.526927
031021,45.847967,13.460032
031022,45.892475,13.582904
031023,45.772282,13.512717
031024,45.821796,13.444139
031025,45.863491,13.438030
032001,45.770984,13.654189
032002,45.717162,13.805481
032003,45.598686,13.778183
032004,45.611675,13.858150
032005,45.737239,13.748607
032006,45.648809,13.763279
033001,44.968820,9.497911
033002,44.891010,9.963827
033003,44.966891,9.976390
033004,44.782500,9.596115
033005,44.802273,9.411066
033006,45.006492,9.463061
033007,44.970655,9.848162
033008,45.099522,9.616310
033010,45.060041,9.852825
033011,44.895940,9.793641
033012,44.872209,9.860728
033013,45.065147,9.442809
033014,45.084327,9.994428
033015,44.664317,9.354387
033016,44.770030,9.455340
033017,44.701973,9.358342
033018,44.997825,9.914929
033019,44.706397,9.567153
033020,44.635488,9.493448
033021,44.942646,9.910584
033022,44.929667,9.549366
033023,44.992181,9.624093
033024,45.015574,9.563576
033025,44.819034,9.714550
033026,44.808695,9.768723
033027,45.090535,9.928148
033028,44.741701,9.730141
033030,44.626030,9.298641
033032,45.053226,9.735212
033033,44.931669,9.418503
033034,44.911983,9.457729
033035,44.964475,9.708496
033036,44.860855,9.660635
033037,44.991609,9.795162
033038,44.907815,9.603274
033039,45.064171,9.560239
033040,44.930109,9.739476
033041,45.033669,9.933210
033042,45.068407,9.497221
033043,44.854780,9.525854
033044,44.790456,9.846258
033045,44.889579,9.644777
033046,45.033191,10.022939
033047,44.673633,9.253876
033048,44.987793,9.370732
033049,44.904258,9.367827
034001,44.448237,9.707511
034002,44.614050,9.698826
034003,44.531943,9.588060
034004,44.539459,9.966487
034005,44.720544,9.826014
034006,44.500781,9.783328
034007,44.943007,10.048023
034008,44.590591,10.130838
034009,44.744196,10.194834
034010,44.938076,10.378571
034011,44.518683,9.671523
034012,44.475174,10.083785
034013,44.681718,10.241582
034014,44.874051,10.047552
034015,44.889048,10.172727
034016,44.856271,10.193964
034017,44.658063,10.102232
034018,44.624732,10.237208
034019,44.613601,10.297415
034020,44.743591,10.082628
034022,44.399519,10.116106
034023,44.707465,10.388630
034024,44.543778,10.303729
